value,type,time,trial_reference_time,reward,prob_A,prob_L,reward_A,reward_L,rt,id,trial
L,keyboard,344123,343795.710000006,0,0.607796792070375,0.392203207929625,FALSE,FALSE,327.289999994217,5c590c5ea3ad9d00014de9c3,125
L,keyboard,346363,346125.169999985,100,0.559045783406825,0.440954216593175,TRUE,TRUE,237.830000015209,5c590c5ea3ad9d00014de9c3,126
L,keyboard,348659,348368.984999979,100,0.536429377966439,0.463570622033561,FALSE,TRUE,290.015000020852,5c590c5ea3ad9d00014de9c3,127
L,keyboard,350899,350664.409999998,100,0.536123197114026,0.463876802885974,FALSE,TRUE,234.590000002412,5c590c5ea3ad9d00014de9c3,128
L,keyboard,352907,352910.074999993,0,0.548408520859822,0.451591479140178,FALSE,FALSE,-3.07499999250285,5c590c5ea3ad9d00014de9c3,129
A,keyboard,356003,354918.89999999,0,0.560954709802305,0.439045290197695,FALSE,FALSE,1084.10000001034,5c590c5ea3ad9d00014de9c3,130
A,keyboard,358763,358001.575000002,100,0.562665438593892,0.437334561406108,TRUE,TRUE,761.424999997951,5c590c5ea3ad9d00014de9c3,131
A,keyboard,361179,360765.450000006,100,0.546978383197309,0.453021616802691,TRUE,FALSE,413.54999999376,5c590c5ea3ad9d00014de9c3,132
A,keyboard,363443,363179.574999987,100,0.513685102601082,0.486314897398918,TRUE,TRUE,263.425000012619,5c590c5ea3ad9d00014de9c3,133
A,keyboard,365539,365456.275000004,100,0.468776345770041,0.531223654229959,TRUE,TRUE,82.7249999959022,5c590c5ea3ad9d00014de9c3,134
L,keyboard,367827,367550.869999977,100,0.42239264124869,0.57760735875131,TRUE,TRUE,276.130000022706,5c590c5ea3ad9d00014de9c3,135
A,keyboard,370115,369828.684999986,100,0.385507820943154,0.614492179056846,TRUE,TRUE,286.315000014147,5c590c5ea3ad9d00014de9c3,136
L,keyboard,372355,372124.075,100,0.366339143904726,0.633660856095274,TRUE,TRUE,230.925000000279,5c590c5ea3ad9d00014de9c3,137
L,keyboard,374731,374369.810000004,100,0.367558431440359,0.632441568559641,TRUE,TRUE,361.189999996219,5c590c5ea3ad9d00014de9c3,138
L,keyboard,376931,376747.68,100,0.385151077192737,0.614848922807263,TRUE,TRUE,183.3199999996,5c590c5ea3ad9d00014de9c3,139
L,keyboard,379211,378942.909999983,100,0.409297870924064,0.590702129075936,TRUE,TRUE,268.090000016615,5c590c5ea3ad9d00014de9c3,140
A,keyboard,381331,381220.499999996,100,0.427071263063779,0.572928736936221,TRUE,TRUE,110.500000004191,5c590c5ea3ad9d00014de9c3,141
L,keyboard,383459,383331.004999986,0,0.426207839678708,0.573792160321292,TRUE,FALSE,127.995000014547,5c590c5ea3ad9d00014de9c3,142
A,keyboard,385723,385458.454999985,0,0.398892873229218,0.601107126770783,FALSE,TRUE,264.545000014594,5c590c5ea3ad9d00014de9c3,143
A,keyboard,387819,387736.884999991,0,0.344464757055416,0.655535242944584,FALSE,TRUE,82.1150000088383,5c590c5ea3ad9d00014de9c3,144
L,keyboard,389843,389830.984999979,100,0.270227688623783,0.729772311376217,FALSE,TRUE,12.015000021318,5c590c5ea3ad9d00014de9c3,145
L,keyboard,392019,391841.084999993,0,0.190074430693261,0.809925569306739,FALSE,FALSE,177.915000007255,5c590c5ea3ad9d00014de9c3,146
A,keyboard,394475,394019.224999996,100,0.121225965476618,0.878774034523382,TRUE,TRUE,455.775000003632,5c590c5ea3ad9d00014de9c3,147
A,keyboard,396507,396482.774999982,0,0.0799234868381494,0.920076513161851,FALSE,TRUE,24.2250000177883,5c590c5ea3ad9d00014de9c3,148
L,keyboard,398731,398508.744999999,0,0.0772127617446033,0.922787238255397,FALSE,FALSE,222.25500000082,5c590c5ea3ad9d00014de9c3,149
A,keyboard,401003,400736.574999988,0,0.115955123115032,0.884044876884969,FALSE,TRUE,266.425000011921,5c590c5ea3ad9d00014de9c3,150
A,keyboard,403635,403015.075000003,100,0.189882510045797,0.810117489954203,TRUE,TRUE,619.92499999702,5c590c5ea3ad9d00014de9c3,151
